"region","materiale","behandling","nedstrømsløsning","år","statistikkvariabel","13136: Avfall frå hushalda,"
"EAKUO Landet uten Oslo","2.04 Metaller","Materialgjenvinning","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Materialgjenvinning","Gjenvinningsstasjon","2020","Mengd (tonn)",92297.0
"EAKUO Landet uten Oslo","2.04 Metaller","Materialgjenvinning","Gjenvinningsstasjon","2021","Mengd (tonn)",84096.0
"EAKUO Landet uten Oslo","2.04 Metaller","Materialgjenvinning","Gjenvinningsstasjon","2022","Mengd (tonn)",73522.0
"EAKUO Landet uten Oslo","2.04 Metaller","Materialgjenvinning","Gjenvinningsstasjon","2023","Mengd (tonn)",73638.0
"EAKUO Landet uten Oslo","2.04 Metaller","Materialgjenvinning","Gjenvinningsstasjon","2024","Mengd (tonn)",79428.0
"EAKUO Landet uten Oslo","2.04 Metaller","Materialgjenvinning","Gjenvinningsstasjon","2025","Mengd (tonn)",75229.0
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","I alt","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Henteordning","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Forbrenning","Gjenvinningsstasjon","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","I alt","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Henteordning","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Deponi","Gjenvinningsstasjon","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","I alt","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Henteordning","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Biogassproduksjon","Gjenvinningsstasjon","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","I alt","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Henteordning","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Kompostering","Gjenvinningsstasjon","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2015","Mengd (tonn)",61.6
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2016","Mengd (tonn)",360.1
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2017","Mengd (tonn)",377.4
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2018","Mengd (tonn)",43.3
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2019","Mengd (tonn)",60.9
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2020","Mengd (tonn)",371.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2021","Mengd (tonn)",10.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2022","Mengd (tonn)",64.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2023","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2024","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","I alt","2025","Mengd (tonn)",12.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2020","Mengd (tonn)",7.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2021","Mengd (tonn)",8.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2022","Mengd (tonn)",62.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2023","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2024","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Henteordning","2025","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2020","Mengd (tonn)",364.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2021","Mengd (tonn)",2.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2022","Mengd (tonn)",2.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2023","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2024","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.04 Metaller","Annet","Gjenvinningsstasjon","2025","Mengd (tonn)",12.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2015","Mengd (tonn)",44608.2
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2016","Mengd (tonn)",46015.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2017","Mengd (tonn)",46174.4
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2018","Mengd (tonn)",45957.7
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2019","Mengd (tonn)",46042.9
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2020","Mengd (tonn)",48915.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2021","Mengd (tonn)",47773.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2022","Mengd (tonn)",45216.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2023","Mengd (tonn)",43802.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2024","Mengd (tonn)",45047.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","I alt","2025","Mengd (tonn)",43476.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2020","Mengd (tonn)",1885.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2021","Mengd (tonn)",1582.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2022","Mengd (tonn)",2044.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2023","Mengd (tonn)",864.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2024","Mengd (tonn)",988.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Henteordning","2025","Mengd (tonn)",29.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2020","Mengd (tonn)",47030.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2021","Mengd (tonn)",46191.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2022","Mengd (tonn)",43172.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2023","Mengd (tonn)",42938.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2024","Mengd (tonn)",44059.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Ialt","Gjenvinningsstasjon","2025","Mengd (tonn)",43447.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2015","Mengd (tonn)",42708.1
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2016","Mengd (tonn)",44724.9
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2017","Mengd (tonn)",45452.8
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2018","Mengd (tonn)",45911.9
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2019","Mengd (tonn)",45169.4
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2020","Mengd (tonn)",48529.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2021","Mengd (tonn)",47715.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2022","Mengd (tonn)",44816.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2023","Mengd (tonn)",43554.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2024","Mengd (tonn)",44789.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","I alt","2025","Mengd (tonn)",43215.0
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.05 EE- avfall","Materialgjenvinning","Henteordning","2017","Mengd (tonn)",.
