theme,series_family,series_id,country,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,coverage,comparability,notes
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-01,monthly,exports,Trade value,source units,91589.800,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-01,monthly,imports,Trade value,source units,99358.800,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-02,monthly,exports,Trade value,source units,76295.800,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-02,monthly,imports,Trade value,source units,135749.500,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-03,monthly,exports,Trade value,source units,76093.500,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-03,monthly,imports,Trade value,source units,118253.200,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-04,monthly,exports,Trade value,source units,82170.500,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-04,monthly,imports,Trade value,source units,136222.100,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-05,monthly,exports,Trade value,source units,79805.000,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-05,monthly,imports,Trade value,source units,142925.800,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-06,monthly,exports,Trade value,source units,68689.400,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-06,monthly,imports,Trade value,source units,105895.300,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-07,monthly,exports,Trade value,source units,72453.400,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-07,monthly,imports,Trade value,source units,116489.700,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-08,monthly,exports,Trade value,source units,67069.100,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-08,monthly,imports,Trade value,source units,100732.700,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-09,monthly,exports,Trade value,source units,77387.000,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-09,monthly,imports,Trade value,source units,122389.100,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-10,monthly,exports,Trade value,source units,85325.700,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_imports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-10,monthly,imports,Trade value,source units,109317.100,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
trade,total_goods_trade_monthly,is_total_goods_exports,IS,Statistics Iceland exports and imports by countries,UTA06003.px,2025-11,monthly,exports,Trade value,source units,71118.000,all goods,monthly total-goods trade proxy,Summed across all partner countries because the ready table exposes country detail rather than a single total code.
