country_code,country_name,municipality_code,municipality_name,population,area_km2,method,total_stores,parent_hhi_store_count_proxy,top_parent,top_parent_store_share_pct,stores_per_10000_population,unknown_parent_store_count,parent_counts,assigned_country_store_points,unassigned_country_store_points,data_quality
no,Norge,5514,Ibestad,1311,234,store_count_proxy,2,10000,NorgesGruppen,100,15.3,0,NorgesGruppen:2,3849,0,ok
no,Norge,5516,Gratangen,1070,306,store_count_proxy,2,10000,NorgesGruppen,100,18.7,0,NorgesGruppen:2,3849,0,ok
no,Norge,5518,Loabák - Lavangen,986,296,store_count_proxy,1,10000,Coop Norge,100,10.1,0,Coop Norge:1,3849,0,ok
no,Norge,5520,Bardu,3986,2514,store_count_proxy,3,3333,Coop Norge,33.3,7.5,0,Coop Norge:1|Reitangruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,5522,Salangen,2069,438,store_count_proxy,2,5000,Coop Norge,50,9.7,0,Coop Norge:1|Bunnpris AS:1,3849,0,ok
no,Norge,5524,Målselv,6714,3203,store_count_proxy,8,4063,NorgesGruppen,50,11.9,0,NorgesGruppen:4|Coop Norge:3|Reitangruppen:1,3849,0,ok
no,Norge,5526,Sørreisa,3485,347,store_count_proxy,2,5000,Reitangruppen,50,5.7,0,Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,5528,Dyrøy,1073,277,store_count_proxy,2,10000,Coop Norge,100,18.6,0,Coop Norge:2,3849,0,ok
no,Norge,5530,Senja,14894,1861,store_count_proxy,17,5433,NorgesGruppen,70.6,11.4,0,NorgesGruppen:12|Coop Norge:3|Reitangruppen:2,3849,0,ok
no,Norge,5532,Balsfjord,5571,1440,store_count_proxy,7,3061,Coop Norge,42.9,12.6,0,Coop Norge:3|NorgesGruppen:2|Reitangruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,5534,Karlsøy,2237,1051,store_count_proxy,6,10000,NorgesGruppen,100,26.8,0,NorgesGruppen:6,3849,0,ok
no,Norge,5536,Lyngen,2743,795,store_count_proxy,3,5556,NorgesGruppen,66.7,10.9,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,5538,Storfjord - Omasvuotna - Omasvuono,1825,1477,store_count_proxy,2,5000,Coop Norge,50,11,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,5540,Gáivuotna - Kåfjord - Kaivuono,1974,950,store_count_proxy,5,5200,Coop Norge,60,25.3,0,Coop Norge:3|NorgesGruppen:2,3849,0,ok
no,Norge,5542,Skjervøy,2794,465,store_count_proxy,3,3333,Coop Norge,33.3,10.7,0,Coop Norge:1|NorgesGruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,5544,Nordreisa - Ráisa - Raisi,4794,3334,store_count_proxy,3,3333,NorgesGruppen,33.3,6.3,0,NorgesGruppen:1|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,5546,Kvænangen,1157,2008,store_count_proxy,2,5000,Coop Norge,50,17.3,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,5601,Alta,21708,3651,store_count_proxy,18,3333,Coop Norge,44.4,8.3,0,Coop Norge:8|NorgesGruppen:6|Reitangruppen:2|Bunnpris AS:2,3849,0,ok
no,Norge,5603,Hammerfest - Hámmerfeasta,11338,2558,store_count_proxy,12,3194,Coop Norge,41.7,10.6,0,Coop Norge:5|NorgesGruppen:4|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,5605,Sør-Varanger,10063,3459,store_count_proxy,8,4063,NorgesGruppen,50,7.9,0,NorgesGruppen:4|Coop Norge:3|Reitangruppen:1,3849,0,ok
no,Norge,5607,Vadsø,5807,1233,store_count_proxy,4,3750,NorgesGruppen,50,6.9,0,NorgesGruppen:2|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,5610,Kárášjohka - Karasjok,2565,5211,store_count_proxy,2,5000,Coop Norge,50,7.8,0,Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,5612,Guovdageaidnu - Kautokeino,2848,8967,store_count_proxy,3,3333,Reitangruppen,33.3,10.5,0,Reitangruppen:1|NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,5614,Loppa,864,671,store_count_proxy,2,5000,NorgesGruppen,50,23.1,0,NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,5616,Hasvik,979,534,store_count_proxy,3,5556,NorgesGruppen,66.7,30.6,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,5618,Måsøy,1113,1068,store_count_proxy,4,6250,NorgesGruppen,75,35.9,0,NorgesGruppen:3|Coop Norge:1,3849,0,ok
no,Norge,5620,Nordkapp,2951,892,store_count_proxy,4,3750,NorgesGruppen,50,13.6,0,NorgesGruppen:2|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,5622,Porsanger - Porsángu - Porsanki,3889,4641,store_count_proxy,6,3889,Coop Norge,50,15.4,0,Coop Norge:3|NorgesGruppen:2|Reitangruppen:1,3849,0,ok
no,Norge,5624,Lebesby,1215,3231,store_count_proxy,4,6250,NorgesGruppen,75,32.9,0,NorgesGruppen:3|Coop Norge:1,3849,0,ok
no,Norge,5626,Gamvik,1070,1355,store_count_proxy,3,5556,Coop Norge,66.7,28,0,Coop Norge:2|NorgesGruppen:1,3849,0,ok
no,Norge,5628,Deatnu - Tana,2807,3833,store_count_proxy,2,5000,Reitangruppen,50,7.1,0,Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,5630,Berlevåg,892,1083,store_count_proxy,1,10000,NorgesGruppen,100,11.2,0,NorgesGruppen:1,3849,0,ok
no,Norge,5632,Båtsfjord,2113,1417,store_count_proxy,2,5000,Coop Norge,50,9.5,0,Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,5634,Vardø,1972,585,store_count_proxy,2,5000,Reitangruppen,50,10.1,0,Reitangruppen:1|NorgesGruppen:1,3849,0,ok
no,Norge,5636,Unjárga - Nesseby,859,1365,store_count_proxy,1,10000,Coop Norge,100,11.6,0,Coop Norge:1,3849,0,ok
se,Sverige,0114,Upplands Väsby,46907,75,store_count_proxy,14,2551,Unknown,35.7,3,5,Unknown:5|ICA Gruppen:4|Coop Sverige:2|Axfood:2|Lidl:1,5049,0,ok
se,Sverige,0115,Vallentuna,34494,360,store_count_proxy,10,4200,Unknown,50,2.9,5,Unknown:5|ICA Gruppen:4|Lidl:1,5049,0,ok
se,Sverige,0117,Österåker,46849,310,store_count_proxy,19,3629,Unknown,52.6,4.1,10,Unknown:10|ICA Gruppen:5|Coop Sverige:2|Lidl:1|Axfood:1,5049,0,ok
se,Sverige,0120,Värmdö,47127,440,store_count_proxy,28,4082,Unknown,60.7,5.9,17,Unknown:17|Coop Sverige:4|ICA Gruppen:3|Axfood:2|Lidl:1|Bergendahls:1,5049,0,ok
se,Sverige,0123,Järfälla,81562,54,store_count_proxy,31,3548,Unknown,54.8,3.8,17,Unknown:17|ICA Gruppen:4|Axfood:4|Coop Sverige:4|Lidl:2,5049,0,ok
se,Sverige,0125,Ekerö,28710,173,store_count_proxy,9,3580,Unknown,44.4,3.1,4,Unknown:4|ICA Gruppen:3|Coop Sverige:2,5049,0,ok
se,Sverige,0126,Huddinge,100669,198,store_count_proxy,31,2529,Unknown,35.5,3.1,11,Unknown:11|ICA Gruppen:8|Axfood:7|Coop Sverige:2|Lidl:2|Bergendahls:1,5049,0,ok
se,Sverige,0127,Botkyrka,114010,60,store_count_proxy,24,3194,Unknown,45.8,2.1,11,Unknown:11|ICA Gruppen:6|Axfood:5|Lidl:1|Coop Sverige:1,5049,0,ok
se,Sverige,0128,Salem,48788,229,store_count_proxy,3,3333,ICA Gruppen,33.3,0.6,1,ICA Gruppen:1|Coop Sverige:1|Unknown:1,5049,0,ok
se,Sverige,0136,Haninge,30034,290,store_count_proxy,37,3178,Unknown,48.6,12.3,18,Unknown:18|ICA Gruppen:7|Axfood:6|Coop Sverige:5|Lidl:1,5049,0,ok
se,Sverige,0138,Tyresö,50186,69,store_count_proxy,12,2222,Coop Sverige,25,2.4,2,Coop Sverige:3|ICA Gruppen:3|Axfood:3|Unknown:2|Lidl:1,5049,0,ok
se,Sverige,0139,Upplands-Bro,42571,163,store_count_proxy,16,2422,Unknown,37.5,3.8,6,Unknown:6|Axfood:3|Coop Sverige:3|ICA Gruppen:2|Lidl:2,5049,0,ok
se,Sverige,0140,Nykvarn,73170,57,store_count_proxy,1,10000,ICA Gruppen,100,0.1,0,ICA Gruppen:1,5049,0,ok
se,Sverige,0160,Täby,46812,67,store_count_proxy,24,2882,Unknown,37.5,5.1,9,Unknown:9|ICA Gruppen:8|Axfood:4|Lidl:2|Coop Sverige:1,5049,0,ok
se,Sverige,0162,Danderyd,40003,67,store_count_proxy,14,2857,ICA Gruppen,35.7,3.5,5,ICA Gruppen:5|Unknown:5|Coop Sverige:2|Axfood:1|Lidl:1,5049,0,ok
se,Sverige,0163,Sollentuna,104636,30,store_count_proxy,31,3299,Unknown,51.6,3,16,Unknown:16|ICA Gruppen:6|Axfood:4|Coop Sverige:2|Lidl:2|Bergendahls:1,5049,0,ok
se,Sverige,0180,Stockholm,978770,187,store_count_proxy,512,3980,Unknown,59,5.2,302,Unknown:302|ICA Gruppen:83|Coop Sverige:61|Axfood:46|Lidl:20,5049,0,ok
se,Sverige,0181,Södertälje,99030,525,store_count_proxy,42,3050,Unknown,47.6,4.2,20,Unknown:20|ICA Gruppen:7|Axfood:7|Coop Sverige:6|Lidl:2,5049,0,ok
se,Sverige,0182,Nacka,111776,172,store_count_proxy,27,2510,Axfood,33.3,2.4,6,Axfood:9|ICA Gruppen:7|Unknown:6|Coop Sverige:4|Lidl:1,5049,0,ok
se,Sverige,0183,Sundbyberg,70839,155,store_count_proxy,23,3762,Unknown,56.5,3.2,13,Unknown:13|Axfood:4|ICA Gruppen:3|Lidl:2|Coop Sverige:1,5049,0,ok
se,Sverige,0184,Solna,72606,159,store_count_proxy,42,3186,Unknown,47.6,5.8,20,Unknown:20|Axfood:9|ICA Gruppen:8|Coop Sverige:4|Lidl:1,5049,0,ok
se,Sverige,0186,Lidingö,27867,530,store_count_proxy,15,2711,ICA Gruppen,40,5.4,4,ICA Gruppen:6|Unknown:4|Axfood:2|Coop Sverige:2|Lidl:1,5049,0,ok
se,Sverige,0187,Vaxholm,12183,141,store_count_proxy,5,2800,ICA Gruppen,40,4.1,1,ICA Gruppen:2|Coop Sverige:1|Axfood:1|Unknown:1,5049,0,ok
se,Sverige,0188,Norrtälje,18193,679,store_count_proxy,34,3149,ICA Gruppen,38.2,18.7,13,ICA Gruppen:13|Unknown:13|Coop Sverige:4|Axfood:3|Lidl:1,5049,0,ok
se,Sverige,0191,Sigtuna,11773,409,store_count_proxy,19,3850,Unknown,57.9,16.1,11,Unknown:11|ICA Gruppen:3|Axfood:2|Lidl:2|Coop Sverige:1,5049,0,ok
se,Sverige,0192,Nynäshamn,17082,1752,store_count_proxy,11,2893,Unknown,45.5,6.4,5,Unknown:5|ICA Gruppen:2|Coop Sverige:2|Axfood:1|Lidl:1,5049,0,ok
se,Sverige,0305,Håbo,41091,23,store_count_proxy,7,2653,Unknown,42.9,1.7,3,Unknown:3|Lidl:1|Axfood:1|Coop Sverige:1|ICA Gruppen:1,5049,0,ok
se,Sverige,0319,Älvkarleby,11620,604,store_count_proxy,3,5556,Coop Sverige,66.7,2.6,0,Coop Sverige:2|Axfood:1,5049,0,ok
se,Sverige,0330,Knivsta,49671,474,store_count_proxy,4,2500,ICA Gruppen,25,0.8,1,ICA Gruppen:1|Axfood:1|Unknown:1|Coop Sverige:1,5049,0,ok
se,Sverige,0331,Heby,20277,279,store_count_proxy,9,3086,ICA Gruppen,44.4,4.4,2,ICA Gruppen:4|Unknown:2|Coop Sverige:2|Axfood:1,5049,0,ok
se,Sverige,0360,Tierp,50580,406,store_count_proxy,11,3554,ICA Gruppen,54.5,2.2,1,ICA Gruppen:6|Coop Sverige:2|Unknown:1|Axfood:1|Lidl:1,5049,0,ok
se,Sverige,0380,Uppsala,41858,2285,store_count_proxy,96,3064,Unknown,46.9,22.9,45,Unknown:45|ICA Gruppen:23|Axfood:13|Coop Sverige:9|Lidl:4|Bergendahls:2,5049,0,ok
se,Sverige,0381,Enköping,72580,1175,store_count_proxy,13,2781,Unknown,38.5,1.8,5,Unknown:5|ICA Gruppen:4|Axfood:2|Coop Sverige:1|Lidl:1,5049,0,ok
se,Sverige,0382,Östhammar,68646,1062,store_count_proxy,15,3067,ICA Gruppen,40,2.2,4,ICA Gruppen:6|Coop Sverige:4|Unknown:4|Axfood:1,5049,0,ok
se,Sverige,0428,Vingåker,14089,1215,store_count_proxy,6,3889,Unknown,50,4.3,3,Unknown:3|Coop Sverige:2|ICA Gruppen:1,5049,0,ok
se,Sverige,0461,Gnesta,68115,1228,store_count_proxy,5,4400,ICA Gruppen,60,0.7,0,ICA Gruppen:3|Axfood:1|Coop Sverige:1,5049,0,ok
se,Sverige,0480,Nyköping,140820,1607,store_count_proxy,26,2544,Unknown,38.5,1.8,10,Unknown:10|ICA Gruppen:6|Axfood:5|Coop Sverige:3|Bergendahls:1|Lidl:1,5049,0,ok
se,Sverige,0481,Oxelösund,42085,1094,store_count_proxy,5,2800,Unknown,40,1.2,2,Unknown:2|ICA Gruppen:1|Axfood:1|Coop Sverige:1,5049,0,ok
se,Sverige,0482,Flen,37547,449,store_count_proxy,10,2800,Coop Sverige,30,2.7,3,Coop Sverige:3|Unknown:3|Axfood:3|ICA Gruppen:1,5049,0,ok
se,Sverige,0483,Katrineholm,41260,1299,store_count_proxy,16,2422,Unknown,31.3,3.9,5,Unknown:5|Coop Sverige:4|ICA Gruppen:4|Axfood:2|Lidl:1,5049,0,ok
se,Sverige,0484,Eskilstuna,26453,584,store_count_proxy,33,2231,ICA Gruppen,30.3,12.5,8,ICA Gruppen:10|Unknown:8|Coop Sverige:7|Axfood:5|Lidl:2|Bergendahls:1,5049,0,ok
se,Sverige,0486,Strängnäs,28700,1491,store_count_proxy,15,2622,ICA Gruppen,33.3,5.2,5,ICA Gruppen:5|Unknown:5|Axfood:2|Coop Sverige:2|Lidl:1,5049,0,ok
se,Sverige,0488,Trosa,23970,1466,store_count_proxy,5,3600,ICA Gruppen,40,2.1,0,ICA Gruppen:2|Axfood:2|Coop Sverige:1,5049,0,ok
se,Sverige,0509,Ödeshög,13684,918,store_count_proxy,3,5556,Unknown,66.7,2.2,2,Unknown:2|ICA Gruppen:1,5049,0,ok
se,Sverige,0512,Ydre,16044,1335,store_count_proxy,5,4400,Unknown,60,3.1,3,Unknown:3|Axfood:1|Coop Sverige:1,5049,0,ok
se,Sverige,0513,Kinda,12027,1478,store_count_proxy,9,3333,ICA Gruppen,44.4,7.5,3,ICA Gruppen:4|Unknown:3|Coop Sverige:1|Axfood:1,5049,0,ok
se,Sverige,0560,Boxholm,28310,3471,store_count_proxy,4,3750,Unknown,50,1.4,2,Unknown:2|Coop Sverige:1|ICA Gruppen:1,5049,0,ok
se,Sverige,0561,Åtvidaberg,12750,1780,store_count_proxy,5,3600,ICA Gruppen,40,3.9,2,ICA Gruppen:2|Unknown:2|Axfood:1,5049,0,ok
se,Sverige,0562,Finspång,12470,5496,store_count_proxy,9,2840,Coop Sverige,44.4,7.2,1,Coop Sverige:4|Axfood:2|Lidl:1|Unknown:1|ICA Gruppen:1,5049,0,ok
se,Sverige,0563,Valdemarsvik,7570,7279,store_count_proxy,7,3878,Unknown,42.9,9.2,3,Unknown:3|ICA Gruppen:3|Axfood:1,5049,0,ok
se,Sverige,0580,Linköping,144210,1382,store_count_proxy,72,3083,Unknown,45.8,5,33,Unknown:33|ICA Gruppen:18|Axfood:12|Coop Sverige:6|Bergendahls:2|Lidl:1,5049,0,ok
se,Sverige,0581,Norrköping,55920,876,store_count_proxy,67,2702,Unknown,41.8,12,28,Unknown:28|ICA Gruppen:13|Coop Sverige:13|Axfood:9|Lidl:3|Bergendahls:1,5049,0,ok
se,Sverige,0582,Söderköping,38940,1604,store_count_proxy,8,4063,Unknown,50,2.1,4,Unknown:4|Axfood:3|ICA Gruppen:1,5049,0,ok
se,Sverige,0583,Motala,57160,1766,store_count_proxy,20,2800,ICA Gruppen,35,3.5,5,ICA Gruppen:7|Axfood:6|Unknown:5|Lidl:1|Coop Sverige:1,5049,0,ok
se,Sverige,0584,Vadstena,11810,776,store_count_proxy,5,3600,Unknown,40,4.2,2,Unknown:2|Axfood:2|Coop Sverige:1,5049,0,ok
se,Sverige,0586,Mjölby,11060,1431,store_count_proxy,11,2562,Axfood,36.4,9.9,3,Axfood:4|Unknown:3|ICA Gruppen:2|Coop Sverige:1|Lidl:1,5049,0,ok
se,Sverige,0604,Aneby,29150,750,store_count_proxy,2,5000,ICA Gruppen,50,0.7,0,ICA Gruppen:1|Coop Sverige:1,5049,0,ok
se,Sverige,0617,Gnosjö,14690,5420,store_count_proxy,5,2800,ICA Gruppen,40,3.4,1,ICA Gruppen:2|Unknown:1|Axfood:1|Coop Sverige:1,5049,0,ok
se,Sverige,0642,Mullsjö,10540,1883,store_count_proxy,4,3750,Coop Sverige,50,3.8,0,Coop Sverige:2|Axfood:1|ICA Gruppen:1,5049,0,ok
se,Sverige,0643,Habo,7810,1295,store_count_proxy,5,2800,Unknown,40,6.4,2,Unknown:2|ICA Gruppen:1|Coop Sverige:1|Axfood:1,5049,0,ok
se,Sverige,0662,Gislaved,11470,2347,store_count_proxy,13,2899,Axfood,30.8,11.3,0,Axfood:4|ICA Gruppen:4|Coop Sverige:4|Lidl:1,5049,0,ok
se,Sverige,0665,Vaggeryd,25080,2946,store_count_proxy,4,3750,ICA Gruppen,50,1.6,1,ICA Gruppen:2|Axfood:1|Unknown:1,5049,0,ok
se,Sverige,0680,Jönköping,96780,1131,store_count_proxy,50,2264,Coop Sverige,28,5.2,11,Coop Sverige:14|ICA Gruppen:12|Unknown:11|Axfood:10|Lidl:2|Bergendahls:1,5049,0,ok
se,Sverige,0682,Nässjö,57170,1423,store_count_proxy,9,2346,ICA Gruppen,33.3,1.6,2,ICA Gruppen:3|Coop Sverige:2|Unknown:2|Axfood:1|Lidl:1,5049,0,ok
se,Sverige,0683,Värnamo,23680,828,store_count_proxy,16,2344,ICA Gruppen,31.3,6.8,5,ICA Gruppen:5|Unknown:5|Axfood:2|Coop Sverige:2|Bergendahls:1|Lidl:1,5049,0,ok
se,Sverige,0684,Sävsjö,12820,1074,store_count_proxy,6,3333,Axfood,50,4.7,1,Axfood:3|Unknown:1|Coop Sverige:1|ICA Gruppen:1,5049,0,ok
se,Sverige,0685,Vetlanda,10170,1241,store_count_proxy,13,2781,ICA Gruppen,38.5,12.8,4,ICA Gruppen:5|Unknown:4|Coop Sverige:2|Axfood:1|Lidl:1,5049,0,ok
se,Sverige,0686,Eksjö,14050,884,store_count_proxy,9,2346,ICA Gruppen,33.3,6.4,2,ICA Gruppen:3|Unknown:2|Coop Sverige:2|Axfood:1|Lidl:1,5049,0,ok
se,Sverige,0687,Tranås,13920,1217,store_count_proxy,7,2245,ICA Gruppen,28.6,5,1,ICA Gruppen:2|Axfood:2|Unknown:1|Coop Sverige:1|Lidl:1,5049,0,ok
se,Sverige,0760,Uppvidinge,15240,2018,store_count_proxy,8,4063,ICA Gruppen,50,5.2,3,ICA Gruppen:4|Unknown:3|Coop Sverige:1,5049,0,ok
se,Sverige,0761,Lessebo,13180,780,store_count_proxy,9,4074,Unknown,55.6,6.8,5,Unknown:5|Coop Sverige:2|ICA Gruppen:2,5049,0,ok
se,Sverige,0763,Tingsryd,13490,1120,store_count_proxy,9,3580,Unknown,44.4,6.7,4,Unknown:4|ICA Gruppen:3|Axfood:2,5049,0,ok
se,Sverige,0764,Alvesta,8430,1227,store_count_proxy,12,3611,ICA Gruppen,41.7,14.2,5,ICA Gruppen:5|Unknown:5|Coop Sverige:1|Axfood:1,5049,0,ok
se,Sverige,0765,Älmhult,7880,773,store_count_proxy,10,3200,Unknown,50,12.7,5,Unknown:5|ICA Gruppen:2|Coop Sverige:1|Axfood:1|Lidl:1,5049,0,ok
se,Sverige,0767,Markaryd,18700,2181,store_count_proxy,9,3580,Unknown,44.4,4.8,4,Unknown:4|Coop Sverige:3|ICA Gruppen:2,5049,0,ok
se,Sverige,0780,Växjö,65090,1556,store_count_proxy,50,3864,Unknown,58,7.7,29,Unknown:29|ICA Gruppen:9|Coop Sverige:5|Axfood:3|Lidl:3|Bergendahls:1,5049,0,ok
se,Sverige,0781,Ljungby,38650,1478,store_count_proxy,13,2663,Unknown,38.5,3.4,5,Unknown:5|ICA Gruppen:4|Coop Sverige:1|Bergendahls:1|Axfood:1|Lidl:1,5049,0,ok
se,Sverige,0821,Högsby,9550,2010,store_count_proxy,7,3061,Axfood,42.9,7.3,1,Axfood:3|Coop Sverige:2|Unknown:1|ICA Gruppen:1,5049,0,ok
se,Sverige,0834,Torsås,7360,2208,store_count_proxy,8,3438,Unknown,50,10.9,4,Unknown:4|ICA Gruppen:2|Coop Sverige:1|Axfood:1,5049,0,ok
se,Sverige,0840,Mörbylånga,23370,4098,store_count_proxy,10,3000,Unknown,40,4.3,4,Unknown:4|ICA Gruppen:3|Coop Sverige:2|Axfood:1,5049,0,ok
se,Sverige,0860,Hultsfred,7820,1730,store_count_proxy,13,3018,Unknown,38.5,16.6,5,Unknown:5|Coop Sverige:4|ICA Gruppen:3|Axfood:1,5049,0,ok
se,Sverige,0861,Mönsterås,17250,2399,store_count_proxy,7,3469,Coop Sverige,42.9,4.1,2,Coop Sverige:3|ICA Gruppen:2|Unknown:2,5049,0,ok
se,Sverige,0862,Emmaboda,15710,1641,store_count_proxy,9,3333,Unknown,44.4,5.7,4,Unknown:4|ICA Gruppen:3|Coop Sverige:1|Axfood:1,5049,0,ok
se,Sverige,0880,Kalmar,37190,1781,store_count_proxy,40,3538,Unknown,52.5,10.8,21,Unknown:21|ICA Gruppen:10|Coop Sverige:4|Axfood:2|Lidl:2|Bergendahls:1,5049,0,ok
se,Sverige,0881,Nybro,7630,1049,store_count_proxy,11,3554,Unknown,54.5,14.4,6,Unknown:6|Coop Sverige:2|Axfood:1|Lidl:1|ICA Gruppen:1,5049,0,ok
se,Sverige,0882,Oskarshamn,12190,1709,store_count_proxy,13,3609,Coop Sverige,53.8,10.7,1,Coop Sverige:7|ICA Gruppen:3|Unknown:1|Lidl:1|Axfood:1,5049,0,ok
se,Sverige,0883,Västervik,63560,1781,store_count_proxy,25,3184,Unknown,48,3.9,12,Unknown:12|Coop Sverige:6|Axfood:3|ICA Gruppen:3|Lidl:1,5049,0,ok
se,Sverige,0884,Vimmerby,13060,1058,store_count_proxy,10,4600,ICA Gruppen,60,7.7,3,ICA Gruppen:6|Unknown:3|Coop Sverige:1,5049,0,ok
se,Sverige,0885,Borgholm,11660,1131,store_count_proxy,13,5148,ICA Gruppen,69.2,11.1,2,ICA Gruppen:9|Unknown:2|Coop Sverige:1|Axfood:1,5049,0,ok
se,Sverige,0980,Gotland,24440,3147,store_count_proxy,35,3273,ICA Gruppen,45.7,14.3,6,ICA Gruppen:16|Coop Sverige:10|Unknown:6|Axfood:3,5049,0,ok
se,Sverige,1060,Olofström,15720,514,store_count_proxy,8,3438,Unknown,50,5.1,4,Unknown:4|ICA Gruppen:2|Lidl:1|Axfood:1,5049,0,ok
se,Sverige,1080,Karlskrona,47490,561,store_count_proxy,46,3412,Unknown,52.2,9.7,24,Unknown:24|ICA Gruppen:10|Axfood:5|Coop Sverige:4|Lidl:2|Bergendahls:1,5049,0,ok
se,Sverige,1081,Ronneby,16610,371,store_count_proxy,20,4150,Unknown,60,12,12,Unknown:12|ICA Gruppen:4|Coop Sverige:2|Lidl:1|Axfood:1,5049,0,ok
se,Sverige,1082,Karlshamn,45980,536,store_count_proxy,21,3061,Unknown,47.6,4.6,10,Unknown:10|Coop Sverige:5|ICA Gruppen:2|Axfood:2|Bergendahls:1|Lidl:1,5049,0,ok
se,Sverige,1083,Sölvesborg,16420,418,store_count_proxy,11,4545,Unknown,63.6,6.7,7,Unknown:7|Coop Sverige:2|ICA Gruppen:1|Axfood:1,5049,0,ok
se,Sverige,1214,Svalöv,12710,427,store_count_proxy,6,3889,ICA Gruppen,50,4.7,2,ICA Gruppen:3|Unknown:2|Coop Sverige:1,5049,0,ok
se,Sverige,1230,Staffanstorp,25260,561,store_count_proxy,9,1852,Axfood,22.2,3.6,2,Axfood:2|Unknown:2|Coop Sverige:2|ICA Gruppen:1|Lidl:1|Bergendahls:1,5049,0,ok
se,Sverige,1231,Burlöv,25190,323,store_count_proxy,11,2066,Unknown,27.3,4.4,3,Unknown:3|Coop Sverige:3|ICA Gruppen:2|Lidl:1|Axfood:1|Bergendahls:1,5049,0,ok
se,Sverige,1233,Vellinge,11070,313,store_count_proxy,12,4306,Unknown,50,10.8,6,Unknown:6|ICA Gruppen:5|Coop Sverige:1,5049,0,ok
se,Sverige,1256,Östra Göinge,16930,261,store_count_proxy,8,3750,Unknown,50,4.7,4,Unknown:4|Coop Sverige:2|ICA Gruppen:2,5049,0,ok
se,Sverige,1257,Örkelljunga,14540,198,store_count_proxy,4,3750,ICA Gruppen,50,2.8,1,ICA Gruppen:2|Unknown:1|Coop Sverige:1,5049,0,ok
se,Sverige,1260,Bjuv,18050,236,store_count_proxy,4,3750,ICA Gruppen,50,2.2,1,ICA Gruppen:2|Coop Sverige:1|Unknown:1,5049,0,ok
se,Sverige,1261,Kävlinge,22330,398,store_count_proxy,14,3878,Unknown,57.1,6.3,8,Unknown:8|ICA Gruppen:3|Axfood:1|Lidl:1|Coop Sverige:1,5049,0,ok
se,Sverige,1262,Lomma,40630,422,store_count_proxy,9,2346,ICA Gruppen,33.3,2.2,2,ICA Gruppen:3|Coop Sverige:2|Unknown:2|Axfood:1|Lidl:1,5049,0,ok
